County,County Code,Year,Tests,Less than 5 mcg/dL,5-10 mcg/dL,10-15 mcg/dL,15+ mcg/dL,Total Elevated Blood Levels,county_fips,pct_elevated_5plus,pct_elevated_10plus,pct_elevated_15plus
Steuben,101,2013,943,148.0,0.0,0.0,0.0,0.0,36101,0.0,0.0,0.0
Steuben,101,2014,971,299.0,6.0,0.0,0.0,0.0,36101,0.0,0.0,0.0
Steuben,101,2015,965,364.0,6.0,0.0,0.0,0.0,36101,0.0,0.0,0.0
Steuben,101,2016,993,228.0,0.0,0.0,0.0,0.0,36101,0.0,0.0,0.0
Steuben,101,2017,1015,428.0,7.0,0.0,0.0,0.0,36101,0.0,0.0,0.0
Steuben,101,2018,941,317.0,0.0,0.0,0.0,0.0,36101,0.0,0.0,0.0
Steuben,101,2019,838,229.0,0.0,0.0,0.0,0.0,36101,0.0,0.0,0.0
Steuben,101,2020,1027,441.0,7.0,0.0,0.0,0.0,36101,0.0,0.0,0.0
Steuben,101,2021,1320,809.0,0.0,0.0,0.0,0.0,36101,0.0,0.0,0.0
Suffolk,103,2000,170,20.0,0.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2001,4051,1966.0,264.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2002,7860,3760.0,420.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2003,5694,2057.0,125.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2004,12070,5611.0,527.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2005,13871,5731.0,298.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2006,13935,5532.0,176.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2007,14357,5454.0,172.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2008,13948,5786.0,95.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2009,12428,5440.0,37.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2010,14286,5448.0,29.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2011,12649,5349.0,6.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2012,13101,6678.0,0.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2013,13095,6995.0,0.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2014,14649,7571.0,6.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2015,15113,8417.0,0.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2016,15949,7181.0,0.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2017,15343,8012.0,6.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2018,15760,8733.0,0.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2019,15596,8762.0,0.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2020,16332,12284.0,0.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Suffolk,103,2021,22078,15429.0,0.0,0.0,0.0,0.0,36103,0.0,0.0,0.0
Sullivan,105,2000,5,0.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2001,158,19.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2002,215,39.0,20.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2003,485,98.0,46.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2004,577,147.0,41.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2005,679,105.0,32.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2006,566,106.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2007,656,139.0,6.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2008,533,126.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2009,530,82.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2010,552,200.0,6.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2011,531,182.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2012,596,213.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2013,689,226.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2014,831,317.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2015,680,324.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2016,761,200.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2017,793,314.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2018,762,358.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2019,806,409.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2020,766,385.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Sullivan,105,2021,1016,650.0,0.0,0.0,0.0,0.0,36105,0.0,0.0,0.0
Tioga,107,2000,9,0.0,0.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2001,233,107.0,39.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2002,253,78.0,47.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2003,274,35.0,21.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2004,349,26.0,6.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2005,335,88.0,14.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2006,341,56.0,6.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2007,405,118.0,6.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2008,389,84.0,0.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2009,404,113.0,0.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2010,457,109.0,0.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2011,406,187.0,0.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2012,404,176.0,0.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2013,422,179.0,0.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2014,342,132.0,0.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2015,408,207.0,6.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2016,430,193.0,0.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2017,414,130.0,0.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2018,380,172.0,0.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2019,402,253.0,0.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2020,365,208.0,0.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tioga,107,2021,532,266.0,0.0,0.0,0.0,0.0,36107,0.0,0.0,0.0
Tompkins,109,2000,41,0.0,0.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2001,320,188.0,31.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2002,585,339.0,56.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2003,686,358.0,80.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2004,758,410.0,57.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2005,802,432.0,31.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2006,731,430.0,26.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2007,733,357.0,26.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2008,768,362.0,23.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2009,906,607.0,18.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2010,1022,798.0,20.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2011,658,103.0,0.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2012,681,372.0,6.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2013,852,607.0,16.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2014,837,461.0,8.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2015,951,468.0,6.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2016,803,397.0,8.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2017,862,292.0,13.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2018,854,232.0,0.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2019,872,218.0,0.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2020,844,272.0,0.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Tompkins,109,2021,901,316.0,0.0,0.0,0.0,0.0,36109,0.0,0.0,0.0
Ulster,111,2000,34,0.0,0.0,0.0,0.0,0.0,36111,0.0,0.0,0.0
Ulster,111,2001,438,114.0,34.0,0.0,0.0,6.0,36111,1.37,0.0,0.0
Ulster,111,2002,926,291.0,125.0,0.0,0.0,0.0,36111,0.0,0.0,0.0
Ulster,111,2003,1081,311.0,111.0,0.0,0.0,0.0,36111,0.0,0.0,0.0
Ulster,111,2004,1287,389.0,162.0,0.0,0.0,10.0,36111,0.78,0.0,0.0
Ulster,111,2005,1416,502.0,183.0,0.0,0.0,8.0,36111,0.56,0.0,0.0
Ulster,111,2006,1700,581.0,211.0,0.0,0.0,9.0,36111,0.53,0.0,0.0
Ulster,111,2007,2001,966.0,246.0,6.0,0.0,6.0,36111,0.3,0.3,0.0
Ulster,111,2008,1827,748.0,167.0,0.0,0.0,15.0,36111,0.82,0.0,0.0
Ulster,111,2009,1753,572.0,63.0,0.0,0.0,7.0,36111,0.4,0.0,0.0
Ulster,111,2010,1611,588.0,64.0,0.0,0.0,0.0,36111,0.0,0.0,0.0
Ulster,111,2011,988,349.0,19.0,0.0,0.0,0.0,36111,0.0,0.0,0.0
Ulster,111,2012,812,357.0,9.0,0.0,0.0,0.0,36111,0.0,0.0,0.0
Ulster,111,2013,1176,562.0,24.0,0.0,0.0,0.0,36111,0.0,0.0,0.0
Ulster,111,2014,1469,696.0,24.0,0.0,0.0,6.0,36111,0.41,0.0,0.0
Ulster,111,2015,1352,687.0,21.0,0.0,0.0,0.0,36111,0.0,0.0,0.0
Ulster,111,2016,1476,716.0,17.0,0.0,0.0,0.0,36111,0.0,0.0,0.0
Ulster,111,2017,1453,825.0,30.0,0.0,0.0,12.0,36111,0.83,0.0,0.0
Ulster,111,2018,1451,784.0,19.0,0.0,0.0,0.0,36111,0.0,0.0,0.0
Ulster,111,2019,1619,656.0,8.0,0.0,0.0,0.0,36111,0.0,0.0,0.0
Ulster,111,2020,1455,829.0,7.0,0.0,0.0,0.0,36111,0.0,0.0,0.0
Ulster,111,2021,2049,1448.0,18.0,0.0,0.0,0.0,36111,0.0,0.0,0.0
Warren,113,2000,2,0.0,0.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2001,236,128.0,21.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2002,331,75.0,18.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2003,367,172.0,29.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2004,396,137.0,31.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2005,511,257.0,41.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2006,553,273.0,69.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2007,649,339.0,63.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2008,397,173.0,26.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2009,571,287.0,32.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2010,612,126.0,8.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2011,260,98.0,0.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2012,226,58.0,0.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2013,485,95.0,0.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2014,549,93.0,0.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2015,654,194.0,13.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2016,608,47.0,0.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2017,589,62.0,0.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2018,607,315.0,0.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2019,576,256.0,0.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2020,683,194.0,0.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Warren,113,2021,723,395.0,0.0,0.0,0.0,0.0,36113,0.0,0.0,0.0
Washington,115,2000,7,0.0,0.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2001,209,86.0,24.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2002,332,123.0,45.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2003,314,85.0,29.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2004,348,67.0,19.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2005,455,137.0,42.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2006,483,146.0,45.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2007,522,205.0,83.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2008,438,143.0,29.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2009,458,88.0,6.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2010,500,88.0,0.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2011,319,90.0,0.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2012,350,113.0,14.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2013,523,147.0,24.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2014,547,150.0,6.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2015,640,216.0,18.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2016,576,68.0,0.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2017,622,161.0,6.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2018,562,106.0,0.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2019,531,71.0,0.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2020,595,97.0,0.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Washington,115,2021,641,249.0,0.0,0.0,0.0,0.0,36115,0.0,0.0,0.0
Wayne,117,2000,9,0.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2001,362,162.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2002,586,103.0,19.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2003,701,108.0,8.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2004,854,204.0,15.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2005,776,184.0,8.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2006,824,251.0,6.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2007,887,164.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2008,798,330.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2009,938,278.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2010,863,324.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2011,894,302.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2012,767,296.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2013,884,446.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2014,989,385.0,6.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2015,852,499.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2016,920,326.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2017,888,383.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2018,845,398.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2019,934,385.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2020,890,444.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Wayne,117,2021,1119,681.0,0.0,0.0,0.0,0.0,36117,0.0,0.0,0.0
Westchester,119,2000,3,0.0,0.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Westchester,119,2001,49,0.0,0.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Westchester,119,2002,166,14.0,0.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Westchester,119,2003,170,9.0,0.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Westchester,119,2004,211,6.0,0.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Westchester,119,2005,5196,2101.0,361.0,0.0,0.0,6.0,36119,0.12,0.0,0.0
Westchester,119,2006,16182,9199.0,1363.0,0.0,0.0,20.0,36119,0.12,0.0,0.0
Westchester,119,2007,16151,9253.0,1268.0,0.0,0.0,16.0,36119,0.1,0.0,0.0
Westchester,119,2008,14370,7853.0,833.0,6.0,0.0,12.0,36119,0.08,0.042,0.0
Westchester,119,2009,11464,5864.0,574.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Westchester,119,2010,12842,6045.0,391.0,0.0,0.0,7.0,36119,0.05,0.0,0.0
Westchester,119,2011,12219,5464.0,300.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Westchester,119,2012,12239,5189.0,196.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Westchester,119,2013,12380,4971.0,169.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Westchester,119,2014,11461,5521.0,148.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Westchester,119,2015,12624,6134.0,93.0,0.0,0.0,16.0,36119,0.13,0.0,0.0
Westchester,119,2016,12443,6159.0,89.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Westchester,119,2017,12740,5706.0,67.0,0.0,0.0,12.0,36119,0.09,0.0,0.0
Westchester,119,2018,12667,6161.0,57.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Westchester,119,2019,10906,5511.0,31.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Westchester,119,2020,10795,5130.0,15.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Westchester,119,2021,17041,7662.0,20.0,0.0,0.0,0.0,36119,0.0,0.0,0.0
Wyoming,121,2000,3,0.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2001,119,20.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2002,279,60.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2003,274,35.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2004,315,73.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2005,294,58.0,6.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2006,278,68.0,7.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2007,327,62.0,16.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2008,365,39.0,6.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2009,321,47.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2010,344,49.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2011,263,64.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2012,286,84.0,6.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2013,307,98.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2014,375,92.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2015,374,171.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2016,367,105.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2017,352,147.0,6.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2018,405,120.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2019,342,82.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2020,388,198.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Wyoming,121,2021,466,210.0,0.0,0.0,0.0,0.0,36121,0.0,0.0,0.0
Yates,123,2000,4,0.0,0.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2001,40,15.0,0.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2002,142,49.0,10.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2003,164,46.0,9.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2004,157,0.0,0.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2005,181,50.0,10.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2006,225,74.0,21.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2007,218,44.0,6.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2008,221,33.0,7.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2009,227,101.0,14.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2010,220,83.0,15.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2011,243,105.0,15.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2012,174,9.0,0.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2013,179,43.0,0.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2014,186,95.0,6.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2015,211,13.0,0.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2016,235,45.0,7.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2017,222,20.0,0.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2018,238,17.0,0.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2019,229,28.0,0.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2020,213,35.0,0.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
Yates,123,2021,220,90.0,0.0,0.0,0.0,0.0,36123,0.0,0.0,0.0
